Abundance,ID,name
"96","PF10652","Protein of unknown function (DUF2480)"
"96","PF09375","Imelysin"
"96","PF04536","TPM domain"
"96","PF04230","Polysaccharide pyruvyl transferase"
"96","PF03979","Sigma-70 factor, region 1.1"
"96","PF03451","HELP motif"
"96","PF03091","CutA1 divalent ion tolerance protein"
"96","PF03070","TENA/THI-4/PQQC family"
"96","PF02571","Precorrin-6x reductase CbiJ/CobK"
"96","PF02544","3-oxo-5-alpha-steroid 4-dehydrogenase"
"96","PF02342","TerD domain"
"96","PF00957","Synaptobrevin"
"95","PF20736","Beta-L-arabinofuranosidase, GH127 middle domain"
"95","PF18030","RimK PreATP-grasp domain"
"95","PF13465","Zinc-finger double domain"
"95","PF12762","ISXO2-like transposase domain"
"95","PF12678","RING-H2 zinc finger domain"
"95","PF10994","Protein of unknown function (DUF2817)"
"95","PF10989","Protein of unknown function (DUF2808)"
"95","PF09139","Phosphatidate cytidylyltransferase, mitochondrial"
"95","PF08389","Exportin 1-like protein"
"95","PF08028","Acyl-CoA dehydrogenase, C-terminal domain"
"95","PF07702","UTRA domain"
"95","PF06087","Tyrosyl-DNA phosphodiesterase"
"95","PF03880","DbpA RNA binding domain"
"95","PF03736","EPTP domain"
"95","PF02638","Glycosyl hydrolase-like 10"
"95","PF02534","Type IV secretory system Conjugative DNA transfer"
"95","PF02201","SWIB/MDM2 domain"
"95","PF00745","Glutamyl-tRNAGlu reductase, dimerisation domain"
"95","PF00613","Phosphoinositide 3-kinase family, accessory domain (PIK domain)"
"95","PF00532","Periplasmic binding proteins and sugar binding domain of LacI family"
"94","PF19847","Family of unknown function (DUF6322)"
"94","PF19278","Hydantoinase/oxoprolinase C-terminal domain"
"94","PF13488","Glycine zipper"
"94","PF08506","Cse1"
"94","PF08388","Group II intron, maturase-specific domain"
"94","PF08305","NPCBM/NEW2 domain"
"94","PF07693","KAP family P-loop domain"
"94","PF07044","Protein of unknown function (DUF1329)"
"94","PF05572","Pregnancy-associated plasma protein-A"
"94","PF05154","TM2 domain"
"94","PF02516","Oligosaccharyl transferase STT3, N-terminal"
"94","PF01155","Hydrogenase/urease nickel incorporation, metallochaperone, hypA"
"94","PF00775","Dioxygenase"
"93","PF21175","RecR, C-terminal"
"93","PF18318","Glutamine synthetase C-terminal domain"
"93","PF18027","Cytosolic carboxypeptidase N-terminal domain"
"93","PF14815","NUDIX domain"
"93","PF13722","5TM C-terminal transporter carbon starvation CstA"
"93","PF13677","Membrane MotB of proton-channel complex MotA/MotB"
"93","PF13671","AAA domain"
"93","PF12046","Cofactor assembly of complex C subunit B"
"93","PF07942","Carnosine N-methyltransferase"
"93","PF07787","Transmembrane protein 43"
"93","PF06824","Metal-independent alpha-mannosidase (GH125)"
"93","PF05691","Raffinose synthase or seed imbibition protein Sip1"
"93","PF04143","Sulphur transport"
"93","PF03626","Prokaryotic Cytochrome C oxidase subunit IV"
"93","PF03435","Saccharopine dehydrogenase NADP binding domain"
"93","PF01924","Hydrogenase formation hypA family"
"93","PF00893","Small Multidrug Resistance protein"
"93","PF00057","Low-density lipoprotein receptor domain class A"
"92","PF21300","Grass antifreeze beta roll"
"92","PF14604","Variant SH3 domain"
"92","PF13839","GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p"
"92","PF12915","Protein of unknown function (DUF3833)"
"92","PF11976","Ubiquitin-2 like Rad60 SUMO-like"
"92","PF10726","Protein of function (DUF2518)"
"92","PF09312","SurA N-terminal domain"
"92","PF07695","7TM diverse intracellular signalling"
"92","PF07632","Cellulose-binding Sde182, nucleoside hydrolase-like domain"
"92","PF05726","Pirin C-terminal cupin domain"
"92","PF05618","Putative ATP-dependant zinc protease"
"92","PF05057","Putative serine esterase (DUF676)"
"92","PF03561","Allantoicase repeat"
"92","PF02289","Cyclohydrolase (MCH)"
"92","PF02020","eIF4-gamma/eIF5/eIF2-epsilon"
"92","PF00328","Histidine phosphatase superfamily (branch 2)"
"91","PF20659","Malate synthase, C-terminal"
"91","PF19298","3-Ketosteroid 9alpha-hydroxylase C-terminal domain"
"91","PF13936","Helix-turn-helix domain"
"91","PF12698","ABC-2 family transporter protein"
"91","PF12314","Inner membrane complex protein"
"91","PF11527","The ARF-like 2 binding protein BART"
"91","PF10929","Protein of unknown function (DUF2811)"
"91","PF08853","Domain of unknown function (DUF1823)"
"91","PF05164","Cell division protein ZapA"
"91","PF05065","Phage capsid family"
"91","PF04299","Putative FMN-binding domain"
"91","PF04238","Protein of unknown function (DUF420)"
"91","PF02810","SEC-C motif"
"91","PF02809","Ubiquitin interaction motif"
"91","PF02468","Photosystem II reaction centre N protein (psbN)"
"91","PF00959","Phage lysozyme"
"90","PF21799","Mur ligase MurD-like, N-terminal domain"
"90","PF17191","RecG wedge domain"
"90","PF14288","1,3-beta-glucan synthase subunit FKS1, domain-1"
"90","PF12860","PAS fold"
"90","PF11371","Protein of unknown function (DUF3172)"
"90","PF10518","TAT (twin-arginine translocation) pathway signal sequence"
"90","PF10410","DnaB-helicase binding domain of primase"
"90","PF09365","Conserved hypothetical protein (DUF2461)"
"90","PF07884","Vitamin K epoxide reductase family"
"90","PF06055","Exopolysaccharide synthesis, ExoD"
"90","PF05704","Capsular polysaccharide synthesis protein"
"90","PF04381","Putative exonuclease, RdgC"
"90","PF04115","Ureidoglycolate lyase"
"90","PF02239","Cytochrome D1 heme domain"
"90","PF01365","RIH domain"
"90","PF01206","Sulfurtransferase TusA"
"89","PF20601","Domain of unknown function (DUF6797)"
"89","PF19572","Type IX secretion system protein PorV"
"89","PF14606","GDSL-like Lipase/Acylhydrolase family"
"89","PF13727","CoA-binding domain"
"89","PF13521","AAA domain"
"89","PF11612","Type II secretion system (T2SS), protein J"
"89","PF11026","Protein of unknown function (DUF2721)"
"89","PF10576","Iron-sulfur binding domain of endonuclease III"
"89","PF10442","FIST C domain"
"89","PF09903","Uncharacterized protein conserved in bacteria (DUF2130)"
"89","PF08857","Putative ParB-like nuclease"
"89","PF08662","Eukaryotic translation initiation factor eIF2A"
"89","PF07085","DRTGG domain"
"89","PF06182","ABC-2 family transporter protein"
"89","PF05116","Sucrose-6F-phosphate phosphohydrolase"
"89","PF04973","Nicotinamide mononucleotide transporter"
"89","PF04023","FeoA domain"
"89","PF02434","Fringe-like"
"89","PF01730","UreF"
"88","PF18306","SLOG cluster4 family"
"88","PF17390","Bacterial alpha-L-rhamnosidase C-terminal domain"
"88","PF16921","Tex protein YqgF-like domain"
"88","PF14792","DNA polymerase beta palm"
"88","PF13435","Cytochrome c554 and c-prime"
"88","PF13088","BNR repeat-like domain"
"88","PF09364","XFP N-terminal domain"
"88","PF08666","SAF domain"
"88","PF08379","Bacterial transglutaminase-like N-terminal region"
"88","PF08083","PROCN (NUC071) domain"
"88","PF07555","beta-N-acetylglucosaminidase"
"88","PF04982","HPP family"
"88","PF04109","Autophagy protein ATG9"
"88","PF03162","Tyrosine phosphatase family"
"88","PF03071","GNT-I family"
"88","PF02652","L-lactate permease"
"88","PF02036","SCP-2 sterol transfer family"
"87","PF16655","PhoD-like phosphatase, N-terminal domain"
"87","PF10105","Uncharacterized protein conserved in bacteria (DUF2344)"
"87","PF07499","RuvA, C-terminal domain"
"87","PF06934","Fatty acid cis/trans isomerase (CTI)"
"87","PF05889","O-phosphoseryl-tRNA(Sec) selenium transferase, SepSecS"
"87","PF04471","Restriction endonuclease"
"87","PF04375","HemX, putative uroporphyrinogen-III C-methyltransferase"
"87","PF04324","BFD-like [2Fe-2S] binding domain"
"87","PF02863","Arginine repressor, C-terminal domain"
"87","PF01904","Protein of unknown function DUF72"
"87","PF01680","SOR/SNZ family"
"87","PF01483","Proprotein convertase P-domain"
"87","PF01137","RNA 3'-terminal phosphate cyclase"
"87","PF00615","Regulator of G protein signaling domain"
"86","PF17678","Glycosyl hydrolase family 92 N-terminal domain"
"86","PF17164","Domain of unknown function (DUF5122) beta-propeller"
"86","PF13740","ACT domain"
"86","PF12680","SnoaL-like domain"
"86","PF12263","Protein of unknown function (DUF3611)"
"86","PF09116","gp45 sliding clamp, C terminal"
"86","PF08645","Polynucleotide kinase 3 phosphatase"
"86","PF07585","Putative beta barrel porin-7 (BBP7)"
"86","PF06559","2'-deoxycytidine 5'-triphosphate deaminase (DCD)"
"86","PF06146","Phosphate-starvation-inducible E family"
"86","PF05838","Glycosyl hydrolase 108"
"86","PF05739","SNARE domain"
"86","PF04231","Endonuclease I"
"86","PF03965","Penicillinase repressor"
"86","PF03713","Domain of unknown function (DUF305)"
"86","PF03097","BRO1-like domain"
"86","PF02176","TRAF-type zinc finger"
"86","PF01295","Adenylate cyclase, class-I"
"85","PF21095","CarD, C-terminal"
"85","PF20539","Domain of unknown function (DUF6754)"
"85","PF16197","Ketoacyl-synthetase C-terminal extension"
"85","PF11172","Protein of unknown function (DUF2959)"
"85","PF10985","Protein of unknown function (DUF2805)"
"85","PF10590","Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region"
"85","PF10082","Putative beta-barrel porin 2"
"85","PF09360","Iron-binding zinc finger CDGSH type"
"85","PF05592","Bacterial alpha-L-rhamnosidase concanavalin-like domain"
"85","PF05277","Protein of unknown function (DUF726)"
"85","PF04186","FxsA cytoplasmic membrane protein"
"85","PF03938","Outer membrane protein (OmpH-like)"
"85","PF03638","Tesmin/TSO1-like CXC domain, cysteine-rich domain"
"85","PF02148","Zn-finger in ubiquitin-hydrolases and other protein"
"85","PF01548","Transposase"
"84","PF21447","Ppx/GppA phosphatase, domain III"
"84","PF17763","Glutaminase/Asparaginase C-terminal domain"
"84","PF17132","alpha-L-rhamnosidase"
"84","PF16790","Bacteriophage clamp loader A subunit"
"84","PF14134","Domain of unknown function (DUF4301)"
"84","PF13353","4Fe-4S single cluster domain"
"84","PF13005","zinc-finger binding domain of transposase IS66"
"84","PF11741","AMIN domain"
"84","PF11264","Thylakoid formation protein"
"84","PF09588","YqaJ-like viral recombinase domain"
"84","PF07002","Copine"
"84","PF06793","Uncharacterised protein family (UPF0262)"
"84","PF06271","RDD family"
"84","PF05299","M61 glycyl aminopeptidase"
"84","PF05063","MT-A70"
"84","PF03481","Threonylcarbamoyl-AMP synthase, C-terminal domain"
"84","PF01940","Integral membrane protein DUF92"
"84","PF01614","Bacterial transcriptional regulator"
"84","PF01531","Glycosyl transferase family 11"
"83","PF19494","Family of unknown function (DUF6029)"
"83","PF19071","Family of unknown function (DUF5767)"
"83","PF16656","Purple acid Phosphatase, N-terminal domain"
"83","PF13976","GAG-pre-integrase domain"
"83","PF13964","Kelch motif"
"83","PF13480","Acetyltransferase (GNAT) domain"
"83","PF13241","Putative NAD(P)-binding"
"83","PF11086","Protein of unknown function (DUF2878)"
"83","PF09674","Protein of unknown function (DUF2400)"
"83","PF09273","Rubisco LSMT substrate-binding"
"83","PF08709","Inositol 1,4,5-trisphosphate/ryanodine receptor"
"83","PF08158","SDA1, HEAT repeat"
"83","PF07664","Ferrous iron transport protein B C terminus"
"83","PF05035","2-keto-3-deoxy-galactonokinase"
"83","PF04279","Intracellular septation protein A"
"83","PF03422","Carbohydrate binding module (family 6)"
"83","PF02631","RecX family"
"83","PF02604","Antitoxin Phd_YefM, type II toxin-antitoxin system"
"83","PF01957","NfeD-like C-terminal, partner-binding"
"83","PF01793","Glycolipid 2-alpha-mannosyltransferase"
"83","PF00170","bZIP transcription factor"
"82","PF20789","Acyl-CoA thioesterase C-terminal domain"
"82","PF14841","FliG middle domain"
"82","PF12840","Helix-turn-helix domain"
"82","PF12738","twin BRCT domain"
"82","PF11285","Protein of unknown function (DUF3086)"
"82","PF08588","Protein of unknown function (DUF1769)"
"82","PF08338","Domain of unknown function (DUF1731)"
"82","PF06751","Ethanolamine ammonia lyase large subunit (EutB)"
"82","PF05448","Acetyl xylan esterase (AXE1)"
"82","PF04860","Phage portal protein"
"82","PF04679","ATP dependent DNA ligase C terminal region"
"82","PF04566","RNA polymerase Rpb2, domain 4"
"82","PF04378","Ribosomal RNA large subunit methyltransferase D, RlmJ"
"82","PF03935","Beta-glucan synthesis-associated protein SKN1/KRE6/Sbg1"
"82","PF03334","Na+/H+ antiporter subunit"
"82","PF02561","Flagellar protein FliS"
"82","PF02529","Cytochrome B6-F complex subunit 5"
"82","PF01873","Domain found in IF2B/IF5"
"82","PF01851","Proteasome/cyclosome repeat"
"82","PF01313","Bacterial export proteins, family 3"
"82","PF01096","Transcription factor S-II (TFIIS)"
"82","PF00503","G-protein alpha subunit"
"82","PF00301","Rubredoxin"
"81","PF20043","Family of unknown function (DUF6445)"
"81","PF16258","Domain of unknown function (DUF4912)"
"81","PF16203","ERCC3/RAD25/XPB C-terminal helicase"
"81","PF13868","Trichohyalin-plectin-homology domain"
"81","PF13421","SPFH domain-Band 7 family"
"81","PF13372","Alginate export"
"81","PF13185","GAF domain"
"81","PF08771","FKBP12-rapamycin binding domain"
"81","PF04748","Divergent polysaccharide deacetylase"
"81","PF04235","Protein of unknown function (DUF418)"
"81","PF04130","Gamma tubulin complex component C-terminal"
"81","PF03797","Autotransporter beta-domain"
"81","PF03707","Bacterial signalling protein N terminal repeat"
"81","PF03476","MOSC N-terminal beta barrel domain"
"81","PF02991","Autophagy protein Atg8 ubiquitin like"
"81","PF02895","Signal transducing histidine kinase, homodimeric domain"
"81","PF02366","Dolichyl-phosphate-mannose-protein mannosyltransferase"
"81","PF01067","Calpain large subunit, domain III"
"81","PF00658","Poly-adenylate binding protein, unique domain"
"80","PF20750","Poly(A) polymerase nucleotidyltransferase domain"
"80","PF18454","Major tropism determinant N-terminal domain"
"80","PF13598","Domain of unknown function (DUF4139)"
"80","PF13103","TonB C terminal"
"80","PF11950","Protein of unknown function (DUF3467)"
"80","PF09655","Conserved nitrate reductase-associated protein (Nitr_red_assoc)"
"80","PF07072","Cell division protein"
"80","PF05994","Cytoplasmic Fragile-X interacting family"
"80","PF05899","EutQ-like cupin domain"
"80","PF04406","Type IIB DNA topoisomerase"
"80","PF03917","Eukaryotic glutathione synthase, ATP binding domain"
"80","PF03635","Vacuolar protein sorting-associated protein 35"
"80","PF02383","SacI homology domain"
"80","PF02308","MgtC family"
"80","PF00810","ER lumen protein retaining receptor"
"80","PF00050","Kazal-type serine protease inhibitor domain"
"79","PF14592","Chondroitinase B"
"79","PF13098","Thioredoxin-like domain"
"79","PF10728","Domain of unknown function (DUF2520)"
"79","PF09861","Lactate racemase N-terminal domain"
"79","PF06414","Zeta toxin"
"79","PF06347","Bacterial SH3 domain"
"79","PF05028","Poly (ADP-ribose) glycohydrolase (PARG), Macro domain fold"
"79","PF04810","Sec23/Sec24 zinc finger"
"79","PF04734","Neutral/alkaline non-lysosomal ceramidase, N-terminal"
"79","PF03315","Serine dehydratase beta chain"
"79","PF02953","Tim10/DDP family zinc finger"
"79","PF02730","Aldehyde ferredoxin oxidoreductase, N-terminal domain"
"79","PF01237","Oxysterol-binding protein"
"79","PF00201","UDP-glucoronosyl and UDP-glucosyl transferase"
"78","PF14486","Domain of unknown function (DUF4432)"
"78","PF14388","Domain of unknown function (DUF4419)"
"78","PF13528","Glycosyl transferase family 1"
"78","PF12867","DinB superfamily"
"78","PF12766","Pyridoxamine 5'-phosphate oxidase"
"78","PF12077","Transmembrane protein of unknown function (DUF3556)"
"78","PF11376","Protein of unknown function (DUF3179)"
"78","PF10986","Protein of unknown function (DUF2796)"
"78","PF08325","WLM domain"
"78","PF06315","Isocitrate dehydrogenase kinase/phosphatase (AceK) kinase domain"
"78","PF04657","Putative inner membrane exporter, YdcZ"
"78","PF04613","UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD"
"78","PF04317","YcjX-like family, DUF463"
"78","PF02333","Phytase"
"78","PF01033","Somatomedin B domain"
"78","PF00708","Acylphosphatase"
"78","PF00638","RanBP1 domain"
"78","PF00376","MerR family regulatory protein"
"77","PF20169","Family of unknown function (DUF6537)"
"77","PF16209","Phospholipid-translocating ATPase N-terminal"
"77","PF14608","RNA-binding, Nab2-type zinc finger"
"77","PF14092","Domain of unknown function (DUF4270)"
